Time [s], Analyzer Name, Decoded Protocol Result
7.172067525000000,I2C,'244' (0xF4) + ACK
7.172109625000000,I2C,'244' (0xF4) + ACK
7.211512375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.211553600000000,I2C,'246' (0xF6) + ACK
7.211623050000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.211661500000000,I2C,'162' (0xA2) + ACK
7.211703350000000,I2C,'180' (0xB4) + NAK
7.211777050000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.211818250000000,I2C,'248' (0xF8) + ACK
7.211887675000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.211926150000000,I2C,'224' (0xE0) + NAK
7.212247325000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.212288525000000,I2C,'244' (0xF4) + ACK
7.212330600000000,I2C,'244' (0xF4) + ACK
7.251735625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.251776850000000,I2C,'246' (0xF6) + ACK
7.251846275000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.251884750000000,I2C,'162' (0xA2) + ACK
7.251926600000000,I2C,'181' (0xB5) + NAK
7.252000275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.252041475000000,I2C,'248' (0xF8) + ACK
7.252110875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.252149325000000,I2C,@ (0x40) + NAK
7.252470475000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.252511675000000,I2C,'244' (0xF4) + ACK
7.252553750000000,I2C,'244' (0xF4) + ACK
7.291957900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.291999100000000,I2C,'246' (0xF6) + ACK
7.292068500000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.292106975000000,I2C,'162' (0xA2) + ACK
7.292148825000000,I2C,'181' (0xB5) + NAK
7.292222500000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.292263700000000,I2C,'248' (0xF8) + ACK
7.292333125000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.292371600000000,I2C,'128' (0x80) + NAK
7.292692675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.292733875000000,I2C,'244' (0xF4) + ACK
7.292775925000000,I2C,'244' (0xF4) + ACK
7.332186125000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.332227350000000,I2C,'246' (0xF6) + ACK
7.332296750000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.332335225000000,I2C,'162' (0xA2) + ACK
7.332377050000000,I2C,'180' (0xB4) + NAK
7.332450675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.332491850000000,I2C,'248' (0xF8) + ACK
7.332561250000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.332599700000000,I2C,'224' (0xE0) + NAK
7.332920750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.332961950000000,I2C,'244' (0xF4) + ACK
7.333004000000000,I2C,'244' (0xF4) + ACK
7.372399250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.372440475000000,I2C,'246' (0xF6) + ACK
7.372509875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.372548350000000,I2C,'162' (0xA2) + ACK
7.372590200000000,I2C,'181' (0xB5) + NAK
7.372663850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.372705050000000,I2C,'248' (0xF8) + ACK
7.372774475000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.372812925000000,I2C,'160' (0xA0) + NAK
7.373134000000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.373175200000000,I2C,'244' (0xF4) + ACK
7.373217250000000,I2C,'244' (0xF4) + ACK
7.412623175000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.412664400000000,I2C,'246' (0xF6) + ACK
7.412733825000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.412772300000000,I2C,'162' (0xA2) + ACK
7.412814150000000,I2C,'180' (0xB4) + NAK
7.412887850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.412929050000000,I2C,'248' (0xF8) + ACK
7.412998475000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.413036925000000,I2C,'128' (0x80) + NAK
7.413358025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.413399225000000,I2C,'244' (0xF4) + ACK
7.413441275000000,I2C,'244' (0xF4) + ACK
7.452842550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.452883750000000,I2C,'246' (0xF6) + ACK
7.452953150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.452991625000000,I2C,'162' (0xA2) + ACK
7.453033500000000,I2C,'181' (0xB5) + NAK
7.453107150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.453148350000000,I2C,'248' (0xF8) + ACK
7.453217800000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.453256250000000,I2C,@ (0x40) + NAK
7.453573525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.453614750000000,I2C,'244' (0xF4) + ACK
7.453656775000000,I2C,'244' (0xF4) + ACK
7.493058550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.493099750000000,I2C,'246' (0xF6) + ACK
7.493169150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.493207600000000,I2C,'162' (0xA2) + ACK
7.493249425000000,I2C,'178' (0xB2) + NAK
7.493323075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.493364250000000,I2C,'248' (0xF8) + ACK
7.493433650000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.493472100000000,I2C,'224' (0xE0) + NAK
7.493793100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.493834300000000,I2C,'244' (0xF4) + ACK
7.493876350000000,I2C,'244' (0xF4) + ACK
7.533273975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.533315150000000,I2C,'246' (0xF6) + ACK
7.533384600000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.533423050000000,I2C,'162' (0xA2) + ACK
7.533464900000000,I2C,'178' (0xB2) + NAK
7.533538550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.533579750000000,I2C,'248' (0xF8) + ACK
7.533649175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.533687625000000,I2C,` (0x60) + NAK
7.534008700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.534049875000000,I2C,'244' (0xF4) + ACK
7.534091925000000,I2C,'244' (0xF4) + ACK
7.573494250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.573535475000000,I2C,'246' (0xF6) + ACK
7.573604875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.573643325000000,I2C,'162' (0xA2) + ACK
7.573685175000000,I2C,'179' (0xB3) + NAK
7.573758800000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.573799975000000,I2C,'248' (0xF8) + ACK
7.573869375000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.573907850000000,I2C,@ (0x40) + NAK
7.574228950000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.574270150000000,I2C,'244' (0xF4) + ACK
7.574312200000000,I2C,'244' (0xF4) + ACK
7.613711100000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.613752325000000,I2C,'246' (0xF6) + ACK
7.613821775000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.613860250000000,I2C,'162' (0xA2) + ACK
7.613902125000000,I2C,'178' (0xB2) + NAK
7.613975800000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.614017000000000,I2C,'248' (0xF8) + ACK
7.614086425000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.614124900000000,I2C,' ' (0x20) + NAK
7.614446025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.614487225000000,I2C,'244' (0xF4) + ACK
7.614529300000000,I2C,'244' (0xF4) + ACK
7.653929350000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.653970525000000,I2C,'246' (0xF6) + ACK
7.654039925000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.654078375000000,I2C,'162' (0xA2) + ACK
7.654120225000000,I2C,'178' (0xB2) + NAK
7.654193900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.654235100000000,I2C,'248' (0xF8) + ACK
7.654304525000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.654342975000000,I2C,'224' (0xE0) + NAK
7.654664075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.654705275000000,I2C,'244' (0xF4) + ACK
7.654747325000000,I2C,'244' (0xF4) + ACK
7.694153000000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.694194200000000,I2C,'246' (0xF6) + ACK
7.694263575000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.694302025000000,I2C,'162' (0xA2) + ACK
7.694343875000000,I2C,'179' (0xB3) + NAK
7.694417550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.694458750000000,I2C,'248' (0xF8) + ACK
7.694528175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.694566650000000,I2C,' ' (0x20) + NAK
7.694887775000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.694929050000000,I2C,'244' (0xF4) + ACK
7.694971125000000,I2C,'244' (0xF4) + ACK
7.734382975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.734424200000000,I2C,'246' (0xF6) + ACK
7.734493625000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.734532075000000,I2C,'162' (0xA2) + ACK
7.734573925000000,I2C,'178' (0xB2) + NAK
7.734647600000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.734688800000000,I2C,'248' (0xF8) + ACK
7.734758225000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.734796700000000,I2C,@ (0x40) + NAK
7.735117925000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.735159150000000,I2C,'244' (0xF4) + ACK
7.735201225000000,I2C,'244' (0xF4) + ACK
7.774613675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.774654925000000,I2C,'246' (0xF6) + ACK
7.774724375000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.774762850000000,I2C,'162' (0xA2) + ACK
7.774804700000000,I2C,'178' (0xB2) + NAK
7.774878375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.774919575000000,I2C,'248' (0xF8) + ACK
7.774989025000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.775027500000000,I2C,'160' (0xA0) + NAK
7.775348650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.775389925000000,I2C,'244' (0xF4) + ACK
7.775432000000000,I2C,'244' (0xF4) + ACK
7.814843150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.814884400000000,I2C,'246' (0xF6) + ACK
7.814953800000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.814992275000000,I2C,'162' (0xA2) + ACK
7.815034100000000,I2C,'178' (0xB2) + NAK
7.815107750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.815148950000000,I2C,'248' (0xF8) + ACK
7.815218375000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.815256850000000,I2C,' ' (0x20) + NAK
7.815577975000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.815619175000000,I2C,'244' (0xF4) + ACK
7.815661200000000,I2C,'244' (0xF4) + ACK
7.855073175000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.855114450000000,I2C,'246' (0xF6) + ACK
7.855183875000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.855222325000000,I2C,'162' (0xA2) + ACK
7.855264175000000,I2C,'173' (0xAD) + NAK
7.855337850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.855379050000000,I2C,'248' (0xF8) + ACK
7.855448475000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.855486950000000,I2C,'160' (0xA0) + NAK
7.855808025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.855849225000000,I2C,'244' (0xF4) + ACK
7.855891250000000,I2C,'244' (0xF4) + ACK
7.895294275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.895335475000000,I2C,'246' (0xF6) + ACK
7.895404900000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.895443350000000,I2C,'162' (0xA2) + ACK
7.895485200000000,I2C,'176' (0xB0) + NAK
7.895558900000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.895600100000000,I2C,'248' (0xF8) + ACK
7.895669525000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.895708000000000,I2C,'160' (0xA0) + NAK
7.896029150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.896070350000000,I2C,'244' (0xF4) + ACK
7.896112425000000,I2C,. (0x2E) + ACK
7.935528525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.935569800000000,I2C,'246' (0xF6) + ACK
7.935639250000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.935677700000000,I2C,d (0x64) + ACK
7.935719575000000,I2C,$ (0x24) + NAK
7.935824675000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.935865875000000,I2C,'244' (0xF4) + ACK
7.935907950000000,I2C,'244' (0xF4) + ACK
7.975756025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.975797250000000,I2C,'246' (0xF6) + ACK
7.975866700000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.975905175000000,I2C,'162' (0xA2) + ACK
7.975947025000000,I2C,'178' (0xB2) + NAK
7.976020700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.976061900000000,I2C,'248' (0xF8) + ACK
7.976131300000000,I2C,Setup Read to ['239' (0xEF)] + ACK
7.976169750000000,I2C,'160' (0xA0) + NAK
7.976490775000000,I2C,Setup Write to ['238' (0xEE)] + ACK
7.976531975000000,I2C,'244' (0xF4) + ACK
7.976574000000000,I2C,'244' (0xF4) + ACK
8.015983224999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.016024424999999,I2C,'246' (0xF6) + ACK
8.016093850000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.016132300000001,I2C,'162' (0xA2) + ACK
8.016174149999999,I2C,'177' (0xB1) + NAK
8.016247825000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.016289025000001,I2C,'248' (0xF8) + ACK
8.016358450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.016396900000000,I2C,'192' (0xC0) + NAK
8.016717975000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.016759224999999,I2C,'244' (0xF4) + ACK
8.016801275000001,I2C,'244' (0xF4) + ACK
8.056211550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.056252775000001,I2C,'246' (0xF6) + ACK
8.056322225000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.056360675000001,I2C,'162' (0xA2) + ACK
8.056402524999999,I2C,'177' (0xB1) + NAK
8.056476200000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.056517424999999,I2C,'248' (0xF8) + ACK
8.056586825000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.056625300000000,I2C,'0' (0x00) + NAK
8.056946450000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.056987725000001,I2C,'244' (0xF4) + ACK
8.057029800000000,I2C,'244' (0xF4) + ACK
8.096445025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.096486300000000,I2C,'246' (0xF6) + ACK
8.096555750000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.096594225000000,I2C,'162' (0xA2) + ACK
8.096636074999999,I2C,'176' (0xB0) + NAK
8.096709725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.096750925000000,I2C,'248' (0xF8) + ACK
8.096820350000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.096858850000000,I2C,'224' (0xE0) + NAK
8.097180025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.097221225000000,I2C,'244' (0xF4) + ACK
8.097263275000000,I2C,'244' (0xF4) + ACK
8.136670275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.136711500000001,I2C,'246' (0xF6) + ACK
8.136780950000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.136819425000001,I2C,'162' (0xA2) + ACK
8.136861274999999,I2C,'176' (0xB0) + NAK
8.136934975000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.136976174999999,I2C,'248' (0xF8) + ACK
8.137045600000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.137084075000001,I2C,'160' (0xA0) + NAK
8.137405200000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.137446450000001,I2C,'244' (0xF4) + ACK
8.137488550000000,I2C,'244' (0xF4) + ACK
8.176892775000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.176934050000000,I2C,'246' (0xF6) + ACK
8.177003500000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.177041975000000,I2C,'162' (0xA2) + ACK
8.177083850000001,I2C,'176' (0xB0) + NAK
8.177157525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.177198725000000,I2C,'248' (0xF8) + ACK
8.177268150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.177306625000000,I2C,'0' (0x00) + NAK
8.177627850000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.177669099999999,I2C,'244' (0xF4) + ACK
8.177711175000001,I2C,'244' (0xF4) + ACK
8.217119250000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.217160500000000,I2C,'246' (0xF6) + ACK
8.217229900000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.217268349999999,I2C,'162' (0xA2) + ACK
8.217310200000000,I2C,'176' (0xB0) + NAK
8.217383874999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.217425075000000,I2C,'248' (0xF8) + ACK
8.217494500000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.217532974999999,I2C,' ' (0x20) + NAK
8.217854075000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.217895300000000,I2C,'244' (0xF4) + ACK
8.217937375000000,I2C,'244' (0xF4) + ACK
8.257343175000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.257384399999999,I2C,'246' (0xF6) + ACK
8.257453825000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.257492299999999,I2C,'162' (0xA2) + ACK
8.257534150000000,I2C,'177' (0xB1) + NAK
8.257607800000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.257649024999999,I2C,'248' (0xF8) + ACK
8.257718450000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.257756925000001,I2C,'0' (0x00) + NAK
8.258078100000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.258119324999999,I2C,'244' (0xF4) + ACK
8.258161400000001,I2C,'244' (0xF4) + ACK
8.297569550000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.297610750000000,I2C,'246' (0xF6) + ACK
8.297680150000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.297718600000000,I2C,'162' (0xA2) + ACK
8.297760425000000,I2C,'175' (0xAF) + NAK
8.297834075000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.297875250000001,I2C,'248' (0xF8) + ACK
8.297944675000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.297983150000000,I2C,'192' (0xC0) + NAK
8.298304249999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.298345475000000,I2C,'244' (0xF4) + ACK
8.298387549999999,I2C,'244' (0xF4) + ACK
8.337790625000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.337831874999999,I2C,'246' (0xF6) + ACK
8.337901349999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.337939824999999,I2C,'162' (0xA2) + ACK
8.337981675000000,I2C,'175' (0xAF) + NAK
8.338055324999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.338096524999999,I2C,'248' (0xF8) + ACK
8.338165975000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.338204449999999,I2C,'192' (0xC0) + NAK
8.338525649999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.338566900000000,I2C,'244' (0xF4) + ACK
8.338608975000000,I2C,'244' (0xF4) + ACK
8.378021275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.378062549999999,I2C,'246' (0xF6) + ACK
8.378132000000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.378170474999999,I2C,'162' (0xA2) + ACK
8.378212350000000,I2C,'175' (0xAF) + NAK
8.378286025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.378327225000000,I2C,'248' (0xF8) + ACK
8.378396649999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.378435100000001,I2C,'224' (0xE0) + NAK
8.378756225000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.378797475000001,I2C,'244' (0xF4) + ACK
8.378839525000000,I2C,'244' (0xF4) + ACK
8.418248750000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.418289975000000,I2C,'246' (0xF6) + ACK
8.418359400000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.418397875000000,I2C,'162' (0xA2) + ACK
8.418439749999999,I2C,'175' (0xAF) + NAK
8.418513450000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.418554650000001,I2C,'248' (0xF8) + ACK
8.418624124999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.418662599999999,I2C,@ (0x40) + NAK
8.418983774999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.419025000000000,I2C,'244' (0xF4) + ACK
8.419067050000001,I2C,'244' (0xF4) + ACK
8.458468650000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.458509899999999,I2C,'246' (0xF6) + ACK
8.458579325000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.458617775000000,I2C,'162' (0xA2) + ACK
8.458659600000001,I2C,'173' (0xAD) + NAK
8.458733275000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.458774475000000,I2C,'248' (0xF8) + ACK
8.458843874999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.458882350000000,I2C,'192' (0xC0) + NAK
8.459203450000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.459244650000000,I2C,'244' (0xF4) + ACK
8.459286700000000,I2C,'244' (0xF4) + ACK
8.498686525000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.498727725000000,I2C,'246' (0xF6) + ACK
8.498797175000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.498835650000000,I2C,'162' (0xA2) + ACK
8.498877500000001,I2C,'173' (0xAD) + NAK
8.498951150000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.498992350000000,I2C,'248' (0xF8) + ACK
8.499061774999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.499100224999999,I2C,'160' (0xA0) + NAK
8.499421350000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.499462575000001,I2C,'244' (0xF4) + ACK
8.499504650000000,I2C,'244' (0xF4) + ACK
8.538892925000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.538934100000001,I2C,'246' (0xF6) + ACK
8.539003474999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.539041924999999,I2C,'162' (0xA2) + ACK
8.539083750000000,I2C,'175' (0xAF) + NAK
8.539157375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.539198575000000,I2C,'248' (0xF8) + ACK
8.539267975000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.539306424999999,I2C,` (0x60) + NAK
8.539627425000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.539668600000001,I2C,'244' (0xF4) + ACK
8.539710650000000,I2C,'244' (0xF4) + ACK
8.579099375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.579140550000000,I2C,'246' (0xF6) + ACK
8.579209974999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.579248450000000,I2C,'162' (0xA2) + ACK
8.579290300000000,I2C,'172' (0xAC) + NAK
8.579363949999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.579405149999999,I2C,'248' (0xF8) + ACK
8.579474550000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.579513025000001,I2C,'160' (0xA0) + NAK
8.579834099999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.579875274999999,I2C,'244' (0xF4) + ACK
8.579917350000001,I2C,'244' (0xF4) + ACK
8.619323375000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.619364624999999,I2C,'246' (0xF6) + ACK
8.619434050000001,I2C,Setup Read to ['239' (0xEF)] + ACK
8.619472525000001,I2C,'162' (0xA2) + ACK
8.619514400000000,I2C,'172' (0xAC) + NAK
8.619588074999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.619629274999999,I2C,'248' (0xF8) + ACK
8.619698724999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.619737199999999,I2C,' ' (0x20) + NAK
8.620058325000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.620099525000001,I2C,'244' (0xF4) + ACK
8.620141575000000,I2C,'244' (0xF4) + ACK
8.659554725000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.659595925000000,I2C,'246' (0xF6) + ACK
8.659665349999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.659703824999999,I2C,'162' (0xA2) + ACK
8.659745700000000,I2C,'174' (0xAE) + NAK
8.659819349999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.659860575000000,I2C,'248' (0xF8) + ACK
8.659930050000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.659968525000000,I2C,'0' (0x00) + NAK
8.660289700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.660330900000000,I2C,'244' (0xF4) + ACK
8.660372975000000,I2C,'244' (0xF4) + ACK
8.699785325000001,I2C,Setup Write to ['238' (0xEE)] + ACK
8.699826525000001,I2C,'246' (0xF6) + ACK
8.699895975000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.699934450000001,I2C,'162' (0xA2) + ACK
8.699976325000000,I2C,'173' (0xAD) + NAK
8.700050024999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.700091225000000,I2C,'248' (0xF8) + ACK
8.700160674999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.700199124999999,I2C,' ' (0x20) + NAK
8.700520225000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.700561450000000,I2C,'244' (0xF4) + ACK
8.700603525000000,I2C,'244' (0xF4) + ACK
8.740013500000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.740054700000000,I2C,'246' (0xF6) + ACK
8.740124099999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.740162550000001,I2C,'162' (0xA2) + ACK
8.740204400000000,I2C,'170' (0xAA) + NAK
8.740278025000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.740319200000000,I2C,'248' (0xF8) + ACK
8.740388599999999,I2C,Setup Read to ['239' (0xEF)] + ACK
8.740427074999999,I2C,'0' (0x00) + NAK
8.740748125000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.740789299999999,I2C,'244' (0xF4) + ACK
8.740831375000001,I2C,'244' (0xF4) + ACK
8.780241999999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.780283225000000,I2C,'246' (0xF6) + ACK
8.780352675000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.780391150000000,I2C,'162' (0xA2) + ACK
8.780433000000000,I2C,'170' (0xAA) + NAK
8.780506700000000,I2C,Setup Write to ['238' (0xEE)] + ACK
8.780547900000000,I2C,'248' (0xF8) + ACK
8.780617350000000,I2C,Setup Read to ['239' (0xEF)] + ACK
8.780655825000000,I2C,'192' (0xC0) + NAK
8.780976949999999,I2C,Setup Write to ['238' (0xEE)] + ACK
8.781018175000000,I2C,'244' (0xF4) + ACK
8.781060249999999,I2C,'244' (0xF4) + ACK
